,,subsidiary,entityId,isperson,salutation,firstname,middlename,lastname,title,,companyname,Rep,email,phone,altphone,fax,Address1_AddressName,Address1_attention,Address1_Addressee,Address1_phone,Address1_line1,Address1_line2,Address1_city,Address1_state,Address1_zipCode,Address1_country,Address1_defaultBilling,Address1_defaultShipping,terms,taxable
1,947,,18010,,,,,,,,"Devon Briggs, MD",Mark Mogar,,(404) 992-2991,,,Mailing,,"Devon Briggs, MD",,,,,,,,FALSE,FALSE,,TRUE
2,947,,18010,,,,,,,,,,,,,,Billing,,"Devon Briggs, MD",,"148 Winthrop St., SW",,Atlanta ,GA,30331,United States,TRUE,FALSE,,
3,947,,18010,,,,,,,,,,,,,,Shipping,,"Devon Briggs, MD",,"148 Winthrop St., SW",,Atlanta ,GA,30331,United States,FALSE,TRUE,,
1,948,,18014,,,,,,,,Tac11,Jake Sowers,,,,,Mailing,,Tac11,,,,,,,,FALSE,FALSE,,TRUE
2,948,,18014,,,,,,,,,,,,,,Billing,,Tac11,,2607 Open Prairie Ln,,Katy,TX,77493,United States,TRUE,FALSE,,
3,948,,18014,,,,,,,,,,,,,,Shipping,,Tac11,,,,,,,,FALSE,TRUE,,
1,949,,18015,,,,,,,,"The Quick Company, LLC",Ed Rodriguez,,(303) 335-5594,,,Mailing,,"The Quick Company, LLC",,,,,,,,FALSE,FALSE,,TRUE
2,949,,18015,,,,,,,,,,,,,,Billing,,"The Quick Company, LLC",,1650 S. Colorado Blvd.,,Denver,CO,80222,United States,TRUE,FALSE,,
3,949,,18015,,,,,,,,,,,,,,Shipping,,"The Quick Company, LLC",,1650 S. Colorado Blvd.,,Denver,CO,80222,United States,FALSE,TRUE,,
1,950,,18017,,,,,,,Fastenal,Fastenal (VA015),Mark Mogar,apinvoicedisc@fastenal.com,(757) 344-5591,,,Mailing,,Fastenal (VA015),,,,,,,,FALSE,FALSE,,TRUE
2,950,,18017,,,,,,,,,,,,,,Billing,,Fastenal (VA015),,2516 58th Street,,Hampton,VA,23661,United States,TRUE,FALSE,,
3,950,,18017,,,,,,,,,,,,,,Shipping,,Fastenal (VA015),,2513 58th Street,,Hampton,VA,23661,United States,FALSE,TRUE,,
1,951,,18023,,,,,,,,Joby Aviation,Ed Rodriguez,,(831) 201-6700,,,Mailing,,Joby Aviation,,,,,,,,FALSE,FALSE,,TRUE
2,951,,18023,,,,,,,,,,,,,,Billing,,Joby Aviation,,340 Woodpecker Ridge,,Santan Cruz,CA,95060,United States,TRUE,FALSE,,
3,951,,18023,,,,,,,,,,,,,,Shipping,,Joby Aviation,,980 Industrial Road,,San Carlos,CA,94070,United States,FALSE,TRUE,,
1,952,,18026,,,,,,,,Dave Allen Racing,Mark Mogar,,,,,Mailing,,Dave Allen Racing,,,,,,,,FALSE,FALSE,,TRUE
2,952,,18026,,,,,,,,,,,,,,Billing,,Dave Allen Racing,,11512 Innfields Drive,,Odessa,FL,33556,United States,TRUE,FALSE,,
3,952,,18026,,,,,,,,,,,,,,Shipping,,Dave Allen Racing,,11512 Innfields Drive,,Odessa,FL,33556,United States,FALSE,TRUE,,
1,953,,18027,,,,,,,,"NanoNiFe, LLC",Mark Mogar,,(202) 770-6496,,,Mailing,,"NanoNiFe, LLC",,,,,,,,FALSE,FALSE,,TRUE
2,953,,18027,,,,,,,,,,,,,,Billing,,"NanoNiFe, LLC",,721 McKinley St. NE,,Vienna,VA,22180,United States,TRUE,FALSE,,
3,953,,18027,,,,,,,,,,,,,,Shipping,,"NanoNiFe, LLC",,28 Blueberry Hill,,Webster,MA,01570,United States,FALSE,TRUE,,
1,954,,18030,,,,,,,,Stromberg Allen,Jake Sowers,,(773) 847-7131,,,Mailing,,Stromberg Allen,,,,,,,,FALSE,FALSE,,TRUE
2,954,,18030,,,,,,,,,,,,,,Billing,,Stromberg Allen,,18504 West Creek Drive Ste 100,,Tinley Park,IL,60477,United States,TRUE,FALSE,,
3,954,,18030,,,,,,,,,,,,,,Shipping,,Stromberg Allen,,,,,,,,FALSE,TRUE,,
1,955,,18031,,,,,,,,"Henning, Inc",Rich Burnette,,(626) 377-5280,,,Mailing,,"Henning, Inc",,,,,,,,FALSE,FALSE,,TRUE
2,955,,18031,,,,,,,,,,,,,,Billing,,"Henning, Inc",,2629 E. Foothill Blvd.,,Pasadena,CA,91107,United States,TRUE,FALSE,,
3,955,,18031,,,,,,,,,,,,,,Shipping,,"Henning, Inc",,,,,,,,FALSE,TRUE,,
1,956,,18034,,,,,,,,"Rapid Composites, LLC",Mark Mogar,,(941) 332-6647,,,Mailing,,"Rapid Composites, LLC",,,,,,,,FALSE,FALSE,,TRUE
2,956,,18034,,,,,,,,,,,,,,Billing,,"Rapid Composites, LLC",,"2216 72nd Dr. E, Unit 1",,Sarasota ,FL,34243,United States,TRUE,FALSE,,
3,956,,18034,,,,,,,,,,,,,,Shipping,,"Rapid Composites, LLC",,"2216 72nd Dr. E, Unit 1",,Sarasota ,FL,34243,United States,FALSE,TRUE,,
1,957,,18035,,,,,,,,Level 44 Inc.,Ed Rodriguez,,(416) 318-5449,,,Mailing,,Level 44 Inc.,,,,,,,,FALSE,FALSE,,TRUE
2,957,,18035,,,,,,,,,,,,,,Billing,,Level 44 Inc.,,327-40 Oaklands Avenue,,Toronto,Ontario,MAV 2ZE,Canada,TRUE,FALSE,,
3,957,,18035,,,,,,,,,,,,,,Shipping,,Level 44 Inc.,,327-40 Oaklands Avenue,,Toronto,Ontario,MAV 2ZE,Canada,FALSE,TRUE,,
1,958,,18038,,,,,,,,Hippo Harvest,Ed Rodriguez,,,,,Mailing,,Hippo Harvest,,,,,,,,FALSE,FALSE,,TRUE
2,958,,18038,,,,,,,,,,,,,,Billing,,Hippo Harvest,,939 Fulton Street,,Redwood City,CA,94061,United States,TRUE,FALSE,,
3,958,,18038,,,,,,,,,,,,,,Shipping,,Hippo Harvest,,939 Fulton Street,,Redwood City,CA,94061,United States,FALSE,TRUE,,
1,959,,18043,,,,,,,,Allison Transmission,Jake Sowers,payables@allisontransmission.com,,,,Mailing,,Allison Transmission,,,,,,,,FALSE,FALSE,,TRUE
2,959,,18043,,,,,,,,,,,,,,Billing,,Allison Transmission,,One Allison Way,,Indianapolis,IN,46222,United States,TRUE,FALSE,,
3,959,,18043,,,,,,,,,,,,,,Shipping,,Allison Transmission,,,,,,,,FALSE,TRUE,,
1,960,,18044,,,,,,,,Bay Cities,Ed Rodriguez,,(562) 948-3751,,,Mailing,,Bay Cities,,,,,,,,FALSE,FALSE,,TRUE
2,960,,18044,,,,,,,,,,,,,,Billing,,Bay Cities,,5138 Industry Avenue,,Pico Rivera,CA,90660,United States,TRUE,FALSE,,
3,960,,18044,,,,,,,,,,,,,,Shipping,,Bay Cities,,,,,,,,FALSE,TRUE,,
1,961,,18045,,,,,,,,Sorma USA,Ed Rodriguez,vsessa@strouse.com,(559) 652-1269,,(559) 651-1410,Mailing,,Sorma USA,,,,,,,,FALSE,FALSE,,TRUE
2,961,,18045,,,,,,,,,,,,,,Billing,,Sorma USA,,231 S. Kelsey St.,,Visalia,CA,93291,United States,TRUE,FALSE,,
3,961,,18045,,,,,,,,,,,,,,Shipping,,Sorma USA,,,,,,,,FALSE,TRUE,,
1,962,,18051,,,,,,,,Novawall Systems Inc.,Mark Mogar,areilly@novawall.com; kmanolas@novawall.com,(703) 461-0113,,,Mailing,,Novawall Systems Inc.,,,,,,,,FALSE,FALSE,,TRUE
2,962,,18051,,,,,,,,,,,,,,Billing,,Novawall Systems Inc.,,5230 Eisenhower Avenue,,Alexandria,VA,22304,United States,TRUE,FALSE,,
3,962,,18051,,,,,,,,,,,,,,Shipping,,Novawall Systems Inc.,,5230 Eisenhower Avenue,,Alexandria,VA,22304,United States,FALSE,TRUE,,
1,963,,18054,,,,,,,Veritiv,Veritiv - Enfield,Mark Mogar,,860-272-4801,,,Mailing,,Veritiv - Enfield,,,,,,,,FALSE,FALSE,,TRUE
2,963,,18054,,,,,,,,,,,,,,Billing,,Veritiv - Enfield,,,,,,,,TRUE,FALSE,,
3,963,,18054,,,,,,,,,,,,,,Shipping,,Veritiv - Enfield,,25 Bacon Road,,Enfield,CT,06457,United States,FALSE,TRUE,,
1,964,,18056,,,,,,,,BandGrip,Jake Sowers,,,,,Mailing,,BandGrip,,,,,,,,FALSE,FALSE,,TRUE
2,964,,18056,,,,,,,,,,,,,,Billing,,BandGrip,,311 S. Wacker Dr,Suite 650,Chicago,IL,60606,United States,TRUE,FALSE,,
3,964,,18056,,,,,,,,,,,,,,Shipping,,BandGrip,,,,,,,,FALSE,TRUE,,
1,965,,18060,,,,,,,,Elvis Thumar,Ed Rodriguez,,(519) 380-5782,,,Mailing,,Elvis Thumar,,,,,,,,FALSE,FALSE,,TRUE
2,965,,18060,,,,,,,,,,,,,,Billing,,Elvis Thumar,,6320 Matchette Road,,Windsor,Ontario,N91217,Canada,TRUE,FALSE,,
3,965,,18060,,,,,,,,,,,,,,Shipping,,Elvis Thumar,,,,,,,,FALSE,TRUE,,
1,966,,18061,,,,,,,,BASF - United States,Jake Sowers,,,,,Mailing,,BASF - United States,,,,,,,,FALSE,FALSE,,TRUE
2,966,,18061,,,,,,,,,,,,,,Billing,,BASF - United States,,100 Campus Dr,,Florham Park,NJ,07932,United States,TRUE,FALSE,,
3,966,,18061,,,,,,,,,,,,,,Shipping,,BASF - United States,,,,,,,,FALSE,TRUE,,
1,967,,18063,,,,,,,,Osprey Corporation,Mark Mogar,,(404) 321-7776,,,Mailing,,Osprey Corporation,,,,,,,,FALSE,FALSE,,TRUE
2,967,,18063,,,,,,,,,,,,,,Billing,,Osprey Corporation,,1835 Briarwood Road NE,,Atlanta,GA,30329,United States,TRUE,FALSE,,
3,967,,18063,,,,,,,,,,,,,,Shipping,,Osprey Corporation,,1835 Briarwood Road NE,,Atlanta,GA,30329,United States,FALSE,TRUE,,
1,968,,18065,,,,,,,,"Smart Electronics, Ltd.",Ed Rodriguez,,353 61 771120,,,Mailing,,"Smart Electronics, Ltd.",,,,,,,,FALSE,FALSE,,TRUE
2,968,,18065,,,,,,,,,,,,,,Billing,,"Smart Electronics, Ltd.",,"Bay 142, Shannon Free Zone",,Shannon,Co. Clare,V14 R627,Ireland,TRUE,FALSE,,
3,968,,18065,,,,,,,,,,,,,,Shipping,,"Smart Electronics, Ltd.",,,,,,,,FALSE,TRUE,,
1,969,,18066,,,,,,,,Erik S. Goodman,Ed Rodriguez,,(512) 970-6798,,,Mailing,,Erik S. Goodman,,,,,,,,FALSE,FALSE,,TRUE
2,969,,18066,,,,,,,,,,,,,,Billing,,Erik S. Goodman,,2501 Wilson Street,,Austin,TX,78704,United States,TRUE,FALSE,,
3,969,,18066,,,,,,,,,,,,,,Shipping,,Erik S. Goodman,,,,,,,,FALSE,TRUE,,
1,970,,18068,,,,,,,,The Handmade Sign Company,Ed Rodriguez,,(440) 915-8346,,,Mailing,,The Handmade Sign Company,,,,,,,,FALSE,FALSE,,TRUE
2,970,,18068,,,,,,,,,,,,,,Billing,,The Handmade Sign Company,,425S 800E,Suite 2,Vernal,UT,84078,United States,TRUE,FALSE,,
3,970,,18068,,,,,,,,,,,,,,Shipping,,The Handmade Sign Company,,,,,,,,FALSE,TRUE,,
1,971,,18069,,,,,,,,D&V Precision Sheet Metal,Jake Sowers,,,,,Mailing,,D&V Precision Sheet Metal,,,,,,,,FALSE,FALSE,,TRUE
2,971,,18069,,,,,,,,,,,,,,Billing,,D&V Precision Sheet Metal,,205 S. 400 W. ,,Greenfield,IN,46140,United States,TRUE,FALSE,,
3,971,,18069,,,,,,,,,,,,,,Shipping,,D&V Precision Sheet Metal,,,,,,,,FALSE,TRUE,,
1,972,,18070,,,,,,,,Nifco KTW,Mark Mogar,,(706) 963-1110,,(706) 963-1052,Mailing,,Nifco KTW,,,,,,,,FALSE,FALSE,,TRUE
2,972,,18070,,,,,,,,,,,,,,Billing,,Nifco KTW,,325 Hammerstone Drive,,Toccoa,GA,30577,United States,TRUE,FALSE,,
3,972,,18070,,,,,,,,,,,,,,Shipping,,Nifco KTW,,325 Hammerstone Drive,,Toccoa,GA,30577,United States,FALSE,TRUE,,
1,973,,18073,,,,,,,,Flock Safety,Mark Mogar,,(866) 901-1781,,,Mailing,,Flock Safety,,,,,,,,FALSE,FALSE,,TRUE
2,973,,18073,,,,,,,,,,,,,,Billing,,Flock Safety,,1170 Howell Mill Rd NW UNIT 210,,Atlanta,GA,30318,United States,TRUE,FALSE,,
3,973,,18073,,,,,,,,,,,,,,Shipping,,Flock Safety,,1170 Howell Mill Rd NW UNIT 210,,Atlanta,GA,30318,United States,FALSE,TRUE,,
1,974,,18075,,,,,,,,Charlie Company,Ed Rodriguez,,(956) 346-1120,,,Mailing,,Charlie Company,,,,,,,,FALSE,FALSE,,TRUE
2,974,,18075,,,,,,,,,,,,,,Billing,,Charlie Company,,324 San Diego Avenue,,Brownsville,TX,78526,United States,TRUE,FALSE,,
3,974,,18075,,,,,,,,,,,,,,Shipping,,Charlie Company,,,,,,,,FALSE,TRUE,,
1,975,,18077,,,,,,,,Claroworks,Ed Rodriguez,,(425) 296-6570,,,Mailing,,Claroworks,,,,,,,,FALSE,FALSE,,TRUE
2,975,,18077,,,,,,,,,,,,,,Billing,,Claroworks,,11520 Airport Road,,Everett,,98204,United States,TRUE,FALSE,,
3,975,,18077,,,,,,,,,,,,,,Shipping,,Claroworks,,,,,,,,FALSE,TRUE,,
1,976,,18082,,,,,,,,"Haig Precision Manufacturing, Corp. ",Ed Rodriguez,,(408) 378-4920,,,Mailing,,"Haig Precision Manufacturing, Corp. ",,,,,,,,FALSE,FALSE,,TRUE
2,976,,18082,,,,,,,,,,,,,,Billing,,"Haig Precision Manufacturing, Corp. ",,3616 Snell Avenue,,San Jose ,CA,95136,United States,TRUE,FALSE,,
3,976,,18082,,,,,,,,,,,,,,Shipping,,"Haig Precision Manufacturing, Corp. ",,,,,,,,FALSE,TRUE,,
1,977,,18086,,,,,,,,"Emerging Medevice Solutions, LLC---EMEDSOL",Ed Rodriguez,,(512) 468-2311,,,Mailing,,"Emerging Medevice Solutions, LLC---EMEDSOL",,PO Box 684,,Buda,TX,78610,United States,FALSE,FALSE,,TRUE
2,977,,18086,,,,,,,,,,,,,,Billing,,"Emerging Medevice Solutions, LLC---EMEDSOL",,PO Box 684,,Buda ,TX,78610,United States,TRUE,FALSE,,
3,977,,18086,,,,,,,,,,,,,,Shipping,,"Emerging Medevice Solutions, LLC---EMEDSOL",,150 Shadow Lane,,Buda,TX,78610,United States,FALSE,TRUE,,
1,978,,18089,,,,,,,,"Hartmann USA, Inc.",Mark Mogar,,803-325-7606,800-243-2294,803-325-7606,Mailing,,"Hartmann USA, Inc.",,,,,,,,FALSE,FALSE,,TRUE
2,978,,18089,,,,,,,,,,,,,,Billing,,"Hartmann USA, Inc.",,,,,,,,TRUE,FALSE,,
3,978,,18089,,,,,,,,,,,,,,Shipping,,"Hartmann USA, Inc.",,481 Lakeshore Parkway,,Rock Hill,SC ,29730,United States,FALSE,TRUE,,
1,979,,18093,,,,,,,,ESP Spares,Ed Rodriguez,,(512) 931-2701,,,Mailing,,ESP Spares,,,,,,,,FALSE,FALSE,,TRUE
2,979,,18093,,,,,,,,,,,,,,Billing,,ESP Spares,,"300 Park Central Boulevard, Ste. 'B'",,Georgetown,TX,78626,United States,TRUE,FALSE,,
3,979,,18093,,,,,,,,,,,,,,Shipping,,ESP Spares,,,,,,,,FALSE,TRUE,,
1,980,,18097,,,,,,,,Redbud Labs,Mark Mogar,,(919) 537-9753,,,Mailing,,Redbud Labs,,,,,,,,FALSE,FALSE,,TRUE
2,980,,18097,,,,,,,,,,,,,,Billing,,Redbud Labs,,PO Box 13195,,Durham,NC,27709,United States,TRUE,FALSE,,
3,980,,18097,,,,,,,,,,,,,,Shipping,,Redbud Labs,,400 Park Offices Drive,Suite 301,Durham,NC,27709,United States,FALSE,TRUE,,
1,981,,18099,,,,,,,,Gambler Bass Boats,Mark Mogar,,(803) 854-0000,,,Mailing,,Gambler Bass Boats,,,,,,,,FALSE,FALSE,,TRUE
2,981,,18099,,,,,,,,,,,,,,Billing,,Gambler Bass Boats,,721 Hannah Drive,,Santee,SC,29142,United States,TRUE,FALSE,,
3,981,,18099,,,,,,,,,,,,,,Shipping,,Gambler Bass Boats,,,,,,,,FALSE,TRUE,,
1,982,,18101,,,,,,,,Signode Industrial Group,Mark Mogar,,(434) 836-7802,,,Mailing,,Signode Industrial Group,,,,,,,,FALSE,FALSE,,TRUE
2,982,,18101,,,,,,,,,,,,,,Billing,,Signode Industrial Group,,4010 Suburban Dr,,Danville,VA,24540,United States,TRUE,FALSE,,
3,982,,18101,,,,,,,,,,,,,,Shipping,,Signode Industrial Group,,4010 Suburban Dr,,Danville,VA,24540,United States,FALSE,TRUE,,
1,983,,18102,,,,,,,,TransTech ,Mark Mogar,,(800) 245-4552,,,Mailing,,TransTech ,,,,,,,,FALSE,FALSE,,TRUE
2,983,,18102,,,,,,,,,,,,,,Billing,,TransTech ,,46 Beechtree Blvd.,,Greenville,SC,29605,United States,TRUE,FALSE,,
3,983,,18102,,,,,,,,,,,,,,Shipping,,TransTech ,,,,,,,,FALSE,TRUE,,
1,984,,18103,,,,,,,Veritiv,Veritiv - Joplin,Mark Mogar,,(417) 206-2510,,,Mailing,,Veritiv - Joplin,,,,,,,,FALSE,FALSE,,TRUE
2,984,,18103,,,,,,,,,,,,,,Billing,,Veritiv - Joplin,,,,,,,,TRUE,FALSE,,
3,984,,18103,,,,,,,,,,,,,,Shipping,,Veritiv - Joplin,,3611 Industrial Rd,,Joplin,MO,64801,United States,FALSE,TRUE,,
1,985,,18105,,,,,,,,Applied Felts,Mark Mogar,,(276) 656-1904,,,Mailing,,Applied Felts,,,,,,,,FALSE,FALSE,,TRUE
2,985,,18105,,,,,,,,,,,,,,Billing,,Applied Felts,,450 College Drive,,Martinsville,WV ,24112,United States,TRUE,FALSE,,
3,985,,18105,,,,,,,,,,,,,,Shipping,,Applied Felts,,,,,,,,FALSE,TRUE,,
1,986,,18106,,,,,,,,Skiboards Superstore,Ed Rodriguez,,(800) 784-0540,,,Mailing,,Skiboards Superstore,,,,,,,,FALSE,FALSE,,TRUE
2,986,,18106,,,,,,,,,,,,,,Billing,,Skiboards Superstore,,374 Tamara Lane,,Bayfield,CO,81122,United States,TRUE,FALSE,,
3,986,,18106,,,,,,,,,,,,,,Shipping,,Skiboards Superstore,,,,,,,,FALSE,TRUE,,
1,987,,18110,,,,,,,,StringKing,Ed Rodriguez,,(908) 472-0642,,,Mailing,,StringKing,,,,,,,,FALSE,FALSE,,TRUE
2,987,,18110,,,,,,,,,,,,,,Billing,,StringKing,,16424 Ishida Avenue,,Gardena,CA,90248,United States,TRUE,FALSE,,
3,987,,18110,,,,,,,,,,,,,,Shipping,,StringKing,,,,,,,,FALSE,TRUE,,
1,988,,18112,,,,,,,,Genesis Plastic Technologies,Ed Rodriguez,,(970) 356-3487,,,Mailing,,Genesis Plastic Technologies,,,,,,,,FALSE,FALSE,,TRUE
2,988,,18112,,,,,,,,,,,,,,Billing,,Genesis Plastic Technologies,,1226 East 18th Street,,Greeley,CO,80631,United States,TRUE,FALSE,,
3,988,,18112,,,,,,,,,,,,,,Shipping,,Genesis Plastic Technologies,,,,,,,,FALSE,TRUE,,
1,989,,18114,,,,,,,3M,3M CHIM - Poland,Susan Chambers,"3mmanufacturingwroclaw.faktury@mmm.com



",,,,Mailing,,3M CHIM - Poland,,,,,,,,FALSE,FALSE,,TRUE
2,989,,18114,,,,,,,,,,,,,,Billing,,3M CHIM - Poland,,3M Poland Mfg. ,Poland Kwidzynska 6 str.,Wroclaw,,51-416,Poland,TRUE,FALSE,,
3,989,,18114,,,,,,,,,,,,,,Shipping,,3M CHIM - Poland,,,,,,,,FALSE,TRUE,,
1,990,,18118,,,,,,,,Lindarets,Ed Rodriguez,,(505) 695-2482,,,Mailing,,Lindarets,,,,,,,,FALSE,FALSE,,TRUE
2,990,,18118,,,,,,,,,,,,,,Billing,,Lindarets,,107 Pinnacle Place,,Durango,CO,81301,United States,TRUE,FALSE,,
3,990,,18118,,,,,,,,,,,,,,Shipping,,Lindarets,,,,,,,,FALSE,TRUE,,
1,991,,18120,,,,,,,,Dawson's Detailing,Thomas Harbin,,(301) 202-4232,,,Mailing,,Dawson's Detailing,,,,,,,,FALSE,FALSE,,TRUE
2,991,,18120,,,,,,,,,,,,,,Billing,,Dawson's Detailing,,4324 CLAGETT ROAD,,UNIVERSITY PARK,MD,21782,United States,TRUE,FALSE,,
3,991,,18120,,,,,,,,,,,,,,Shipping,,Dawson's Detailing,,,,,,,,FALSE,TRUE,,
1,992,,18123,,,,,,,,Lighthouse Worldwide Solutions,Ed Rodriguez,,(540) 770-5905,,,Mailing,,Lighthouse Worldwide Solutions,,,,,,,,FALSE,FALSE,,TRUE
2,992,,18123,,,,,,,,,,,,,,Billing,,Lighthouse Worldwide Solutions,,300 West Antelope Road,,White City,OR,97503,United States,TRUE,FALSE,,
3,992,,18123,,,,,,,,,,,,,,Shipping,,Lighthouse Worldwide Solutions,,,,,,,,FALSE,TRUE,,
1,993,,18126,,,,,,,,XOnano Smartfoam,Ed Rodriguez,,(310) 429-1326,,,Mailing,,XOnano Smartfoam,,,,,,,,FALSE,FALSE,,TRUE
2,993,,18126,,,,,,,,,,,,,,Billing,,XOnano Smartfoam,,"1461 E 840th N, Ste. 200",,Orem,UT,84097,United States,TRUE,FALSE,,
3,993,,18126,,,,,,,,,,,,,,Shipping,,XOnano Smartfoam,,,,,,,,FALSE,TRUE,,
1,994,,18137,,,,,,,,"Cipher Skin, Inc.",Ed Rodriguez,,(720) 892-6243,,,Mailing,,"Cipher Skin, Inc.",,,,,,,,FALSE,FALSE,,TRUE
2,994,,18137,,,,,,,,,,,,,,Billing,,"Cipher Skin, Inc.",,1331 17th Street,,Denver,CO,80202,United States,TRUE,FALSE,,
3,994,,18137,,,,,,,,,,,,,,Shipping,,"Cipher Skin, Inc.",,,,,,,,FALSE,TRUE,,
1,995,,18142,,,,,,,Veritiv,Veritiv - CA,Mark Mogar,APTradeInvoices@veritivCorp.com,,,,Mailing,,Veritiv - CA,,,,,,,,FALSE,FALSE,,TRUE
2,995,,18142,,,,,,,,,,,,,,Billing,,Veritiv - CA,,PO Box 45195,,Jacksonville,FL,32232-5195,United States,TRUE,FALSE,,
3,995,,18142,,,,,,,,,,,,,,Shipping,,Veritiv - CA,,,,,,,,FALSE,TRUE,,
1,996,,18147,,,,,,,,Tri-State Plastics Inc.,Thomas Harbin,joan@tsplastics.com,(724) 457-6900,,,Mailing,,Tri-State Plastics Inc.,,,,,,,,FALSE,FALSE,,TRUE
2,996,,18147,,,,,,,,,,,,,,Billing,,Tri-State Plastics Inc.,,392 Flaugherty Run Rd,,Moon Township,PA,15108,United States,TRUE,FALSE,,
3,996,,18147,,,,,,,,,,,,,,Shipping,,Tri-State Plastics Inc.,,,,,,,,FALSE,TRUE,,
1,997,,18150,,,,,,,,STAAR Surgical Technology,Ed Rodriguez,,(626) 303-7902,,,Mailing,,STAAR Surgical Technology,,,,,,,,FALSE,FALSE,,TRUE
2,997,,18150,,,,,,,,,,,,,,Billing,,STAAR Surgical Technology,,15102 Red Hill Avenue,,Tustin,CA,92780,United States,TRUE,FALSE,,
3,997,,18150,,,,,,,,,,,,,,Shipping,,STAAR Surgical Technology,,,,,,,,FALSE,TRUE,,
1,998,,18152,,,,,,,,Welwaze Medical ,Mark Mogar,,,,,Mailing,,Welwaze Medical ,,,,,,,,FALSE,FALSE,,TRUE
2,998,,18152,,,,,,,,,,,,,,Billing,,Welwaze Medical ,,2800 NW 105th Ave,,Miami,FL,33172,United States,TRUE,FALSE,,
3,998,,18152,,,,,,,,,,,,,,Shipping,,Welwaze Medical ,,,,,,,,FALSE,TRUE,,
1,999,,18157,,,,,,,,REXMED Health Services,Ed Rodriguez,,(915) 449-0655,,,Mailing,,REXMED Health Services,,,,,,,,FALSE,FALSE,,TRUE
2,999,,18157,,,,,,,,,,,,,,Billing,,REXMED Health Services,,"909 N. Oregon Street, Ste 200",,El Paso,TX,79901,United States,TRUE,FALSE,,
3,999,,18157,,,,,,,,,,,,,,Shipping,,REXMED Health Services,,,,,,,,FALSE,TRUE,,
1,1000,,18161,,,,,,,,Sewn Product Services,Ed Rodriguez,,(206) 280-4584,,,Mailing,,Sewn Product Services,,,,,,,,FALSE,FALSE,,TRUE
2,1000,,18161,,,,,,,,,,,,,,Billing,,Sewn Product Services,,111 S. Lander Street #208,,Seattle,WA,98134,United States,TRUE,FALSE,,
3,1000,,18161,,,,,,,,,,,,,,Shipping,,Sewn Product Services,,,,,,,,FALSE,TRUE,,
1,1001,,18165,,,,,,,,Duke University,Mark Mogar,,,,,Mailing,,Duke University,,,,,,,,FALSE,FALSE,,TRUE
2,1001,,18165,,,,,,,,,,,,,,Billing,,Duke University,,,,,,,,TRUE,FALSE,,
3,1001,,18165,,,,,,,,,,,,,,Shipping,,Duke University,,534 Research Drive,Room #428,Durham ,NC,27705,United States,FALSE,TRUE,,
1,1002,,18168,,,,,,,,Electric Era Technologies,Ed Rodriguez,ktsai@electriceratechnologies.com,(977) 222-4642,,,Mailing,,Electric Era Technologies,,,,,,,,FALSE,FALSE,,TRUE
2,1002,,18168,,,,,,,,,,,,,,Billing,,Electric Era Technologies,,3257 17th Avenue,,Seattle,WA,98119,United States,TRUE,FALSE,,
3,1002,,18168,,,,,,,,,,,,,,Shipping,,Electric Era Technologies,,,,,,,,FALSE,TRUE,,
1,1003,,18171,,,,,,,,DefenseLite,Mark Mogar,,(480) 440-2696,,,Mailing,,DefenseLite,,,,,,,,FALSE,FALSE,,TRUE
2,1003,,18171,,,,,,,,,,,,,,Billing,,DefenseLite,,600 Kirk Road,Suite 100,Marietta ,GA,30060,United States,TRUE,FALSE,,
3,1003,,18171,,,,,,,,,,,,,,Shipping,,DefenseLite,,,,,,,,FALSE,TRUE,,
1,1004,,18181,,,,,,,,Hero Medallions,Ed Rodriguez,,(801) 224-2056,,,Mailing,,Hero Medallions,,,,,,,,FALSE,FALSE,,TRUE
2,1004,,18181,,,,,,,,,,,,,,Billing,,Hero Medallions,,1044 North 440 West Street,,Orem,UT,84057,United States,TRUE,FALSE,,
3,1004,,18181,,,,,,,,,,,,,,Shipping,,Hero Medallions,,,,,,,,FALSE,TRUE,,
1,1005,,18182,,,,,,,,"AMS Industries, LLC",Mark Mogar,,(704) 376-8500,,(704) 376-8003,Mailing,,"AMS Industries, LLC",,,,,,,,FALSE,FALSE,,TRUE
2,1005,,18182,,,,,,,,,,,,,,Billing,,"AMS Industries, LLC",,1813 Associates Lane,Suite A,Charlotte,NC,28217,United States,TRUE,FALSE,,
3,1005,,18182,,,,,,,,,,,,,,Shipping,,"AMS Industries, LLC",,,,,,,,FALSE,TRUE,,
1,1006,,18189,,,,,,,,"Vaxess Technologies, Inc",Thomas Harbin,,(614) 507-9586,,,Mailing,,"Vaxess Technologies, Inc",,,,,,,,FALSE,FALSE,,TRUE
2,1006,,18189,,,,,,,,,,,,,,Billing,,"Vaxess Technologies, Inc",,359 Allston Street,,Cambridge,MA,02139,United States,TRUE,FALSE,,
3,1006,,18189,,,,,,,,,,,,,,Shipping,,"Vaxess Technologies, Inc",,,,,,,,FALSE,TRUE,,
1,1007,,18203,,,,,,,,Pentar Incorporated,Mark Mogar,tmartinson@pentarinc.com,(256) 519-8051,,,Mailing,,Pentar Incorporated,,,,,,,,FALSE,FALSE,,TRUE
2,1007,,18203,,,,,,,,,,,,,,Billing,,Pentar Incorporated,,2102-A West Ferry Way,,Huntsville ,AL,35801,United States,TRUE,FALSE,,
